ask eatery asian chicken salad	train
cold food serve dirty plate	train
short experience heart new york	train
le souk offer customer array annemitie great music great ambiance great service msut town	train
dine hope proprietor restaurant fire manager waiter read common complaint	train
welcome friendly place solid food nice beer selection	train
reservation credit card group friday night	train
check folder promptly collect take step	train
place good want frill wait pre theater dinner	train
actual seating time	train
irving coffee delicious consistently delicious	train
good lounge bar drink	train
dinner sweat death cool	train
entree choose bbq salmon grill skirt steak	train
foodwise ve eat twice find meal super yummy time	train
food ok service slovenly set unsanitary possible japanese joint	train
start butternut squash soup artichoke soup unbelievable flavor share unbelievable shrimp risotto burger course special skate hand good fish dish ve long time	train
ve italy real deal	train
highly recommend blue hill quiet evening good company	train
cheape place sushi	train
prompt seat little area floor	train
simply well dining experience ve nyc	train
glass second lady ask like food amazing try trout	train
music upbeat mood	train
dish try tasty	train
tell rudely inform time	train
take husband birthday	train
find hard romantic dinner table close	train
food delicious shrimp beignet chop salad	train
food consist appetizer appetizer real entree	train
course meal complete order asian chicken salad dozen time fantastic	train
food fine outstanding	train
food truly delicious course view self evident	train
yummy entree arrive take time split entree cut mini burger half perfect end girl weekend nyc	train
good service start moment walk door	train
dissatisfation lack special considering order expensive meal menu proportion meal itelf leave desire	train
definitely late reservation ll sympathy host es	train
friend able pm reservation friday night minute prior seat time	train
personnally feel humiliate disappointed feel bad french people	train
patronize long steam troth food bustle food counter honor autograph picture wall	train
worth trip manhattan	train
filet mignon taste good	train
sure reservation seat	train
dinner big disappointment fry chicken	train
beautiful interior extent restaurant charm	train
know come	train
original	train
great small place affordable price great roll sashimi	train
turn tell wait guest seat	train
leave	train
happen mediocre	train
strange reason hear train run foot away place	train
square need sushi fix great place start	train
family style menu seat eclectic high end restaurant	train
restaurant disorganize place ve	train
get money people hip cool attitude bistro nyc combine scarily popular food isn great	train
think place warm cozy	train
hold party great time service flawless	train
find hostess good try accommodate prefer sit	train
food ok	train
amazing	train
stick gulab jamun	train
native nyer see way trendy poorly conceive spot appear landscape	train
crazy	train
friend dinner want smoke hookah ask rudely leave dinner table order hookah dinner	train
take bos restraunt fall love	train
group order bunch appetizer delicious dessert	train
entire experience exceptional	train
crowd try figure wait staff forth bar kitchen knock	train
quality waitstaff decline prior experience	train
chicken makhni pickle mushroom lambochop kabab reallly tasty	train
wife colleague enjoy wonderful meal fleur de sel	train
shanghainese dish menu yeah shanghai shanghai cuisine bayard authentic shanghai dish drunk chicken eel dish stir fry rice cake braise pork shoulder	train
place	train
wait wouldn reservation	train
amazing food friendly service spacious dining area	train
chicago enjoy pickle vegetable know exist	train
food good atmosphere perfect	train
friend go cigarette return table give party drink unpaid bill table	train
flan rich taste different kind style accustom	train
oh like circular bar access bartender important	train
recommend duck appetizer lamb shank entre	train
let know work	train
defintely time tapa cue great episode sangria water	train
fourth time blue grotto wonderful	train
mean eat cream cheese take cream cheese bagel	train
wait minute burger hope fill water glass	train
waiter tell monday half certain wine ve live long discover place	train
look happy hour fun highly reccommend meet boyfriend year	train
sure dinner well sushi lunch	train
disappointed	train
high expectation restaurant service good app entree desert person	train
bread freshly bake champagne flow like water	train
restaurant small ish cute	train
people know good food come	train
reality experience worth price fact high price restaurant deliver satisfaction blue hill average	train
take nearly hour service	train
basically lot meat meat bowl rice	train
outrageously overprice	train
price ridiculous completely wall mediocore food	train
far cocktail suggest stick mojito good city come great flavor ceviche creative entree massive	train
ambience nice service wasn great	train
stop go haven bridge tunnel crowd enjoy beer saki drop	train
scottish bar like bar far food concern average	train
go ponied order shoot couple drink	train
set right mood everytime	train
try tempura sushi world	train
sushi sushi yasuda tad well basically split hair good meal life	train
respect	train
outdoor dining well	train
want start day great bagel	train
love	train
lot suit decor	train
dim sum spectacular	train
think dream tasted pizza margherita	train
need work service	train
definitely	train
trust ll	train
food solid authentic italian room great service bit weak host like leslie nielson airplane naked gun movie bartender remind inspector cluseau pink panther movie waitress didn know prepare new	train
favorite	train
great area city shopping see showthe place salomon pink tasteful picture plant cosy	train
great work	train
offer inside outside choose inside charming euro country decor	train
carnivore indulge korean style short rib beef tataki pork loin	train
dog man good friend	train
outdoor patio perfect large group weather permit	train
aaron wife vicki bashy oversee dessert manage house	train
fri excellent meal service accommodate ambience highly recommend picky	train
night consider great meal service scene party	train
go group friend birthday dinner sushi samba leave feel rush restaurant	train
specialty include sweet corn succulent duck peek creamy red curry fruity tease mango wrap delicate crab summer roll crispy fish cake kiss kaffir lime	train
fresh fryer juicey moist	train
serve beautiful fresh fruit salad ve	train
overprice	train
server able crack friendly smile	train
spot mamlouk	train
bad dine experience	train
place serve good south mouth serve mass produce southern fare local flavor uniqueness	train
tell return manager office question staff dismiss pilfer customer	train
foi gras sauterne start salad chardonnay lamb pinot steak cab work doesn stop	train
music great ambiance casual relaxed	train
delicate thin crust pie soggy box	train
ridiculous service	train
instead bring wrong bottle wine send guy annouce bottle ask special	train
restaurant look nice upstairs sit downstairs kitchen surprising food cold	train
place fun	train
waiter attentive extremely knowledgeable wine menu	train
favorite northern style rib fall bone season honey bbq sauce rib phenomenal dry rub southern style good homemade trim especially cole slaw fire fry yum collard green candy yam walnut	train
service excellent fish impressive restaurant decor simple stunning	train
sure onion ring fact big greasy want deep fried vegetable relish like lot restaurant nyc pretty hit miss hit generally homerun	train
good value congee jook good fill entree dish pricey	train
consider olive good mediterranean influence american restaurant	train
list party people minute difference minute compare hour	train
place people new city east village know new york satisfied push	train
place look authenic thai food	train
recent saturday night reservation peasant	train
food delicious	train
stay away	train
ve eat incredibly tasty	train
parking unbelievably easy find	train
warm lovely	train
ask nicholas server	train
hostess wait party dining room nearly pm	train
bad	train
fact entire meal sublime	train
come florida key week eat instead uncle jack	train
appetizer good different follow nice home pasta	train
bring know single negative experience witness patron	train
love innovative menu simplicity well	train
question host reservation	train
place touch food madras mahal pongal	train
good experience ve restaurant long time	train
hear derride lovely little spot situate amid gentified tenement urbane new york grime playful nature neighborhood resident sadden truly	train
ready affair visit bayou	train
red bean fry ice cream rock	train
ambience fabulous food excellent romantic place spend time speak enjoy place eat service excellent day problem calzone happy waiter arguing give free glass wine	train
aren place neighborhood nice walk street like blue grotto	train
food extremely spicy real flavor	train
halibut simply perfect	train
poeple stop drink	train
great italian cuisine simple flavorful	train
excellent option gathering family friend	train
stand cook	train
sit bar paul hook	train
dessert include warm apple crisp miss banana beignet	train
prepare shell big buck	train
butternut squash soup good	train
disappointed restaurant	train
suffise dinner place stay business long treat patron like	train
hard food average brunch nyc price average	train
great place appetizer drink bar romantic dinner late night party	train
good tourist intro chinatown food	train
see terrible service gruff staff	train
love brit atmosphere waitstaff friendly welcoming	train
folk modest outpost batali bastianich empire	train
impressed attend restaurant	train
ll love	train
staff good seat quickly	train
food	train
reallly like like didn	train
cheese short shrift waitstaff hurry	train
south african excited check new york south african restaurant	train
time ve call ignorant throw restaurant know happen	train
excellent service	train
tuesday night great experience	train
friend dio give great review get lucky snow storm night show	train
dessert dinner lunch crepe	train
grill rotisserie cook nail include oyster	train
inventive cocktail list caipirinhas rum drink fresh berry attract steady sleek work crowd	train
scene great live music couple night week	train
prefer honest fully book force wait truly overcrowded bar table	train
experience lot fun definitely go	train
damn good end leave take stroll local pizza joint	train
popular wait	train
go roth celebrate sister birthday	train
go friend reccomendation	train
jewel bako combine rate food abominable service	train
screw	train
good kid family	train
voice ridiculous event coordinator basically tell bride leave friend didn need business pay stay minute won money	train
worth trip location	train
way leave pleasure eat roll enjoy lychee martini	train
price excellent fallafel	train
ambience ok lounge upstairs nice	train
wonderful decor water dark candle	train
poor experience return	train
skip pay	train
wife stripe bass good staff properly attentive	train
treat worth try	train
place look like old warehouse factory menu suggest item fair thai dish plethora sushi roll japanese goody	train
love walking le souk see smile face	train
dim sum sushi bar	train
know live state south time return brooklyn spumoni garden definitely stop	train
response server hasn complaint year long welcome tasting room hang phone	train
bar fun draw nice downtown crowd good single eat senario	train
like service fast stress hope guy pay actually friendly	train
waiter nice professional restaurant use waiter	train
great food good service beautiful decor	train
move great pannini	train
ll think order wedge cheddar square footage slice	train
tgi friday people service great ordering little disorganized big dinner rush hit	train
great price	train
food magical property induce comfortable torpor appreciate wintertime	train
quote receive phone actual price mean	train
fairly price good value budget like	train
food flavor cardboard	train
roll prepare generous content	train
room dessert consistant	train
tropical color evoke island warmth patron pleased rum punch elbow room despite impressive crowd	train
family walk area come conclusion truly city sleep stop eat	train
amazing night friday go the st time friend celebrate fiance birthday place exotic love style lamp table chair decor totally gorgeous service excellent shakira serve nice waitress look like shakira food good expect flavor hookas great music amazing check le souk exotic place let exoctic shakira serve ready unforgettable experience le souk reader wanna le souk cause place crowded drink cause food tasty overall nice place nice staff wonderful ambience	train
go week	train
mango mousse good desert ve indian restaurant kulfi delicious	train
food delicious	train
inside place compare line outside	train
hop bar scen group young attractive woman sit pre game like	train
food tastey little beat path	train
anticipation astounding food order appitizer plate second plate	train
like cafe noir not wrong jsut people work evil incompetent service terrible wait ask different people thing allow serve	train
service attentive thoughtful	train
service class food wine	train
food salty paltry overprice	train
food fresh light authentic italian ve long time	train
go outside smoke serve come smell like cigarette	train
ask italian cop staten island ferry good pizza manhattan	train
quest truly good steakouse nyc finally get finish list week meal blair perone	train
food fine certainly different home	train
got entree ask waitstaff seat dining area prospect dinner bunch people shoot isn pleasant	train
service great waiter nigel couldn well	train
impressed dylan	train
friday group stumble place great time	train
willing place try popular feel order wrong dish catch kitchen night	train
un self conscious charm come soar ceiling sunny yellow wall warm wood floor cozy barroom booth	train
go sala recently celebrate friend birthday	train
shoulda go italnian restaurant block park slope	train
service decent	train
food delicious	train
express great find restaurant pleased thanked serve round cocktail house	train
experience totally worth trip	train
problem loud place bring client drink bar enjoy	train
read review resturant jimmy good resturant	train
ship party brooklyn new place baci abbracci williamsburg partner paolo mimmo run serve good pizza napoletana	train
miss walk north th ave	train
green awning floor ceiling window sophisticated european patron drink wine bar dine french fare like nicoise salad foie gras steak tartare tightly pack table	train
oh spumoni ice cream home mouth watering	train
recently go time pleasantly surprise	train
worth price	train
ve bad indifferent meal knock sock guarantee good swimmingly fresh time	train
worth trip	train
roll look small actually alot lobster	train
food great basic taco burrito mexican	train
feel like cafe south france	train
visit order couple item menu think good	train
pasta dish flavorful pasta sauce taste freshly	train
food excellent	train
excellent brunch especially frisee salad egg benedict reason head pastis sunday sit bar	train
wine list short phenomenal wine	train
service leave lot desire	train
night go roth steakhouse	train
wife month food amazing order pasta main course share satisfied favorite dish penne pesto	train
nice outdoor space	train
definitely bone marrow appetizer place serve blue ribbon perfect	train
food taste good wait starve return eat fantastic pasta try cioopino	train
variety fish not bad usual suspect salmon tuna yellowtail squid octopus etc present	train
try near item come	train
dessert include creme brulee apple tart	train
usually hard reservation normal hour way advance prepare eat	train
ve serve rude waitress waitress flip straw wrapper fall floor proceed check ask tell finish beer leave	train
course taste menu salad course pasta good gnocchi watery tasteless sauce come entree burn cod	train
meat lover miss yakiniku bbq joint	train
food average basic italian fare prepare make long grandmother sunday dinner	train
wine list excellent	train
far well usually pass mexican	train
waitress act like favor	train
decor beautiful able sit grotto great feel want nice tranquil dinner	train
garden casual atmosphere attentive wait staff restaurant	train
service atmosphere course food superb	train
great place eat williamsburg waste time overrated tin	train
plus note service great	train
currently look impressive glitter arch multi story window floor roomy feel cavernous feature little gift shop tuck programming eclectic act relate stage production movie produce bam	train
service prompt meal superb	train
atmosphere cozy	train
tv sport reason allow people anymore	train
go rr time brunch	train
house wine excellent	train
love layout cool bar area good date hang friend	train
miss great restuarant	train
texture okay wasn oily hope actual flavor	train
excellent food	train
visit esca seek exceptionally fresh fare creative pasta dish serve smile	train
think go alfama drink bite eat end night	train
wait staff pleasant helpful wine choice	train
jane prepare fish	train
couldn admire restaurant view kitchen	train
place street mamoun remember well eat	train
sushi fresh service friendly wait usually short	train
atmosphere wonderful decor nice exciting crowd	train
worth trip	train
miss spanish tortilla coconut shrimp mango chutney dirty clothe fantastic share	train
well brasserie	train
fabulous restaurant way little difficult find worth hunt	train
strand desert island	train
sit table ahead scurrying set	train
place nicely decorate large party able fit nicely place pretty spacious	train
great food great vibe heart willamsburg	train
know portugese food ask owner recommend	train
foot table	train
fry fry golden perfection	train
food good	train
event place ll sure stop town	train
service friendly overbearing homemade pasta delicious	train
allow room people dance want hot girl turn away door mention horrible service mandatory service charge wouldn refill ice bucket mixer	train
speak manager confirm serve resturant look nice	train
reply tell	train
food good chicken serve cold untasty	train
definitely come recommend	train
sure reserve advance	train
incredible incredible steak porterhouse unbelievably juicy succulent	train
salt crust shrimp mediocre	train
place dream hear wonderful new restaurant doctor office	train
forget tiramisu dessert	train
enjoy	train
nice space enjoy good dinner good conversation friend	train
finish eat owner ask like sushi pay	train
food service simply bad	train
overall great place date	train
think service great reccomend place look fresh authentic italian price meal fun cozy place	train
finally ask time dish clear order desert	train
try reservation treat horribly receptionist	train
authentic shanghai cuisine	train
unbelievable	train
especially crave foie gras appetizer amazing recipe	train
venison goulash rich savory earthy pair beautifully cheesy spetzle	train
food delicious halibut special husband steak service notch	train
sure order fix price dish	train
week ago city friend look traditional indian food	train
scene service bustle energetic sprawl space precision expert merengue dancer flow suggest tall curve ceiling	train
soup salad eh	train
bar scene good	train
wait	train
disappointing portion meal roast porcini mushroom liken store buy mushroom teriyaki sauce	train
great atmosphere	train
grab newspaper sit morning real new york pass	train
restaurant definitely well group couple	train
ll	train
needle go wary	train
welcome home nyc	train
minute bring different selection steak pork	train
favorite dish artichoke appetizer course spanish version creme brulee	train
great bottle wine	train
staff friendly informative	train
service quick bar pretty loud	train
nope slice half send review fraction	train
sit	train
take girlfriend nice dinner	train
great depth flavor bit chewy bit gelatinous	train
exactly sunday dining experience friend hope pay	train
hope chance try soon maybe build uptown	train
foie gras burger	train
decide single dish tapa menu allow express true culinary self	train
want serene environment sushi	train
isn great place vegetarian want subject eat fish dish great pasta	train
restaurant sizzle weekend especially huge bar	train
wait staff pamper like royalty	train
need candle remind birthday important bring good friend need candle celebrate food wonderful staff rock dessert wonderful	train
hour wait host tell group wait outside	train
food amazing	train
snow min late guy begin reprimand advise future ahead	train
great atmosphere well food drink dessert	train
night try quattro formaggio gorgonzola way power	train
staff notch food amazing drink die	train
lamb chop adrak ki chaamp dal bukhara lentil well well good world	train
love place	train
barbecue beef delicious pork	train
hear ask boyfriend know	train
got engage december call minute reservation	train
highly recommend	train
give perfectly acceptable tip	train
fry oyster fabulous good crab cake	train
dish exquisite service impeccable	train
great deal	train
goodbye little rude pie company	train
invite	train
raga cozy little place great music staff not nicer	train
simple toss grill portobella mushroom sweet italian sausage bell pepper spinach gorgonzola sort dish easily month affair	train
year eat rao	train
square pizza reason visit establishment	train
sorry readability isn take paragraph break	train
visit recently group great atmosphere friend town impress	train
wine list highlight evening extensive think	train
bring potential client visit la le souk dinner drink love	train
ambience atmosphere pleasant	train
food outstanding good knock sock great come atmosphere people watch	train
place good time	train
argue minute	train
seafood extremely fresh	train
half hour come hoste apologise ask wait min	train
good thing place spaciousness second floor good restaurant aren usually renown square footage	train
fantastic find	train
worth	train
surf turf arrive	train
food notch generous portion appetizer perfect	train
love	train
husband take centolire th anniversary	train
food excellent friday night drink eh ok aren ridiculously price	train
feel underdressed dress jersey problem	train
underseasoned undercooked	train
time sushi restaurant get nasty piece fish chewy ve time lunch get bad piece	train
pretty sure owner write good review find site	train
go party hall	train
go group couple week ago	train
garden seating available highly recommend interior absolutely ambiance small	train
fantastic	train
horrid	train
great order	train
food live hype well diner food half price bad brunch understand joint get good write	train
look like japanese version menu item weren english menu sure ask explain	train
restaurant perfectly unique mellow enjoyable experience	train
way fabulous menu	train
place start charge range good pour	train
great meal bill arrive service charge add	train
little plate delicious little pay	train
order dessert drink refill offer	train
serve nd round drink glass wouldn expect dive bar let place pay drink idea food ask slow frazzeled look like night bar	train
place impress date	train
overall enjoy place stand similar place	train
time pretenious silly loud people dining friend pleasent	train
take good friend celebrate graduation college	train
waitress tell bring manager speak honored word	train
rhapodize flavor gelatin tahitian vanilla caressing vegetable spicy red wine sauce	train
grand sichuan authentic sichuan food ve ny include flush chinatown	train
restaurant unique menu seafood regret try	train
bring dog food restaurant usually good	train
waitstaff bit standoffish interaction limit didn difference	train
day like second opinion sister agree	train
wonderful meal	train
friday night band play dine	train
group freind go gente enjoy	train
bruch pastis good	train
good stuff	train
good tad expensive	train
faan get great concept little rough delivery	train
food nice especially crispy red snapper	train
mecca hardcore steak lover not need hype know ny steakhouse steak good nyc cought hype lugar ok old homestead bad nyc well beef use credit card	train
food ok worth disgusting staff manager owner particular	train
comfort move amazement see place person	train
reservation easy night saturday night pre theater crowd	train
impressed variety place bit take extremely contemporary ambiance	train
buffalo chicken tender well cesear salad bad	train
appetizer came quickly quickly remove entree serve way fast	train
terrible sushi cut non descript slab restaurant staff bright hospital style lighting sushi well corner place	train
finish delightful dinner experience dessert especially white chocolate bread pudding gelato hot chocolate	train
bar staff waiter friendly service good	train
place like es bagel	train
smoking hookah ur dinner lounge area	train
come recommend jane friend	train
table buy birthday boy shoot live music play night	train
brunch slow sunday	train
sommelier knowledgeable	train
flavorful indian favorite like vegetable pakora lamb tikka masala tandoori chicken unexpected offer alaska king crab leg fry coconut shrimp serve extremely reasonable price	train
atmosphere bean cozy food decent	train
visit dinner recently	train
nice surprise walk somewhat trendy indian restaurant reliable dish taste good definitely	train
walked like year	train
order goat cheese ravioli	train
usually order wine indian comment wine list wine	train
word caution	train
thing delicious incredible goat cheese ravioli pillow perfectly cook sensuously texture scallop serve fleur de sel beautiful date share	train
miss moon dog good replacement	train
sure slice great combination ingredient leave ice great pizza wonder spumponi garden year	train
go anniversary absolutley love	train
group seven age	train
ask seated garden romantic relaxing	train
cheap frill place thai food	train
min pass seated table	train
good italian ve	train
service food awesome manager joe	train
food great monkfish ceviche tuna good tasty good spanish wine waiter know suba know ll	train
visit mother ny fall brunch artisanal	train
go recently friday night	train
waitstaff nice	train
guest town bring saturday lunch	train
food fantastic great balance btwn fish meat dish fussy	train
restaurant trouble heat meat crispy case	train
appetizer arrive wrong send correct	train
waitstaff attentive polite helpful impressive feat close quarter	train
good special	train
like spicy food place beat	train
recommend heartland brewery	train
little advertising family west create restaurant flair amazing food die hard follow	train
offer right length menu include non sushi japanese korean item	train
elegant mario restaurant food consistently great idea service ambience given ask laughable	train
save money	train
gf mexican rendition french toast huge crisp outside verging melt inside cinnamon syrup slice banana	train
seat promptly friendly host place pack	train
dance night long drinking mojito	train
appal service staff restaurant new york	train
anyways neighborhood eat good food wouldn waste time try find street tamari	train
size lie groundwork quaint intimate experience	train
mojitos speciality	train
food husband wife team lou lou turn french country cooking pizzazz tiny kitchen	train
great great lychee martini tapa style food good	train
got talk dine night month know guard	train
good eat beer wing come monday night football away	train
nice location nicely decorate warm homey	train
love	train
take minute menu minute waitress come order	train
place good interior see northside burg impress bring	train
definately going come try	train
go early try place	train
atmosphere happen server genuinely care	train
ossobucco fantastic probably good ve	train
warn portion enormous	train
service little formal refined dinner helpful friendly	train
sushi excellent big piece service great nice ambiance	train
prompt mistake	train
go cafe spice friend saturday night	train
order salad appetizer entree	train
place well humid summer night friend	train
seat immediately service great	train
minute later call cancle food wasn	train
wonderful	train
like place	train
early pm	train
think good well lupa	train
menu comprise traditional dish shrimp scampi veal scallopine homemade past specialty creative spin ravioli stuff sea urchin scallop pasta cantaloupe anchovy parmesan sauce	train
great bar restaurant area waste time	train
mother law prime rib delicious	train
hear year disappointed try lunch twice past month	train
ve twice occasion stellar service	train
diner induge classic seafood dish mediterranean style pickle mackerel raw seafood platter fry clam	train
came give simple shrug complainant feel drink frustration	train
service friendly attentive room cute	train
service slow food worth price	train
co worker get enchilada say good	train
notify didn mention special didn apologize let know good decision regardless	train
discover restaurant whim favorite sushi restaurant	train
nice find place high quality late night meal listen good music enjoy cocktail surround good looking crowd	train
know wine	train
walk hoarse	train
jane great place group couple	train
friendly helpful staff start experience right way	train
well service mcdonald	train
ask host cost sushi samba downtown say park	train
japanese hibachi korean bbq	train
short bright tuscan color adorn cavernous space ground floor meet life building	train
chicken completely dry cold sauce flavorful	train
risotto fenatic peasant risotto granchi piselli perfect	train
nice entertaining waitress table	train
try let ambiance place fool food far well pricey establishment	train
traditional fare like spaetzle akin gnocchi kohlrabi kind turnip fish entree blandly buttery	train
crab cake steak fabulous potato au gratin	train
atmosphere awesome waiter sweet	train
pho incredible particular fan summer roll water spinach garlic hollow vegetable squid chili lemongrass	train
visit friday night pretty crowded reservation need wait hour party seat	train
good cheap food	train
menu small focus	train
prune fabulous little restaurant glad live city	train
good italian pizza place close	train
taste menu steal definitely leave hungry	train
fiamma food service wine selection superb	train
tiny place adorable food delicious especially love cucumber salad panna cotte service professional price reasonable	train
quieter	train
marsellie standby favs recommend income level	train
love fish tough find menu	train
not cheap pay le	train
hint order wine glass ask bottle wine change run	train
dinner stay bar hour space comfortable cocktail good like different kind mojito want ona weekend girlfriend beacuase like romantic super fun	train
birthday gift certificate wasn valid pre fixe menu	train
good food pleasant wait staff warm inviting environment reasonable price	train
cocktail die especially love brand new creation inti	train
portion small	train
wait staff calm cool	train
app come extremely overcooked rubbery ask want switch app	train
dinner include drink tip pay person music	train
sure food indian fusion french indian exotic touch	train
reservation weeknight	train
yummy homemade cobbler	train
food come quickly know	train
rating tell spending	train
boyfriend go restaurant week saturday night	train
sun mon good night	train
service food place impeccable	train
service great good thing price	train
recommend ask sushi chef recommendation	train
yes cheap worth price	train
excellent food great music ambience	train
food good decor lovely	train
start	train
yes definitely hot place lot beautiful people get to try giant fortune cookie desert sure dress look good	train
dine partner chicken dessicate slightly burn undersalted tasteless	train
crepe delicious	train
mention crowd actually conversation	train
fantastic vibe wonderful melange music fun night	train
ok expensive hostess attitude trendy ny restaurant lot diner jersey seat promptly	train
bathroom clean look cockroach dining area	train
hope tip	train
staff ridiculously rude reason add aura special privileged	train
wait table jerk blow friend hour	train
dinner girlfriend china grill ok experience	train
bouillebaise excellent delicate unlike find	train
food absolutely fantastic include good selection cheese	train
daughter raf asian style chicken salad enjoy salmon dish	train
good knowledge restaurant new york gluten free menu	train
great follow flor de sol hear own person	train
celebrate birthday saturday evening	train
portion satiate	train
bad place neighborhood attitude hot spot doesn food service maintain long	train
early late dinner	train
bklyn good	train
overall great experience highly recomende	train
black pork exceptional hen	train
definbately stop powerful margharita	train
not place	train
cap spend time fromaggier select world fine cheese pate	train
pm reservation dec	train
work theme go awkward eating	train
look like yama sushi chain city bad	train
fun	train
try sear tuna fresh debate	train
price unbeatable	train
pasta fantastic homemade lasagna good city	train
love food ambiance music belly dancer	train
food truly spectacular cold hot dish spice delight worth trip th avenue	train
recommend place good friend fellow steak lover amazed steak sause etc	train
great place drink app dinner	train
rest entree bland well	train
hard eat pizza eat	train
queen good restaurant come food necessarily ambience	train
ugh crusty bread olive oil good	train
go people love wait	train
service terrible food awful	train
artie perfect provide warm fulfilling dinner	train
enjoy atmosphere provide food bit expensive	train
review pam sound atmosphere weren nice	train
wait minute porterhouse	train
thank frankie johnnie	train
companion end meal	train
consistently good food fast service appetite dish big	train
food good try lobster saffron sauce good	train
pretty say need business	train
check disappoint	train
match quality draw crowd sun long past dark coffee roast owner farm ny state aroma pull crowd door	train
drink good expensive	train
course roast pork omelette complete order seasonal vegetable oyster sauce	train
space artsy sell way start hate favorite sell band	train
fast favorite restaurant west village	train
delcious place lounge	train
love food delivery time find hard believe saturday evening pm	train
decide later sneer enrgy	train
great experience trio	train
pasta taste dessert exceptional	train
state disbelief incredibly negative experience	train
incredibly knowledgeable happy help	train
ve try menu cuisine absolutely amazing want great food break bank try place	train
place pretty busy summer night good reason	train
cheap good fresh bite	train
sushi rise home impeccable fresh fish ve eat city	train
ve take little chinese didn understand	train
vegetarian vegetarian dish excellent	train
mussel clam shrimp delicious rich spicey broth	train
decor fabulous desperately need improve food	train
important factor clean service good	train
beer great service excellent	train
group stop rave	train
merci beaucoup	train
like enjoy friend company terrific food pleasing environment stay away go day party hate	train
go restaurant time	train
overall good experience	train
fortunately colleague able able enjoy meal	train
salad delicious way begin meal	train
ambience top lighting dark make cool	train
want sit stick straight booth press tin ceiling lovely	train
fondue appetizer great addition menu solid	train
misheard write	train
redeem thing drink	train
server inattentive realize parent tourist find	train
garlic bagel bagel cover burn bitter garlic bit pretty destroy flavor	train
come wow	train
food delicious atmosphere relax adopt plate secret second	train
food light healthythe turkey cheese apple sandwich perfect pateand try tomato portabello mushroom soup special night	train
staff helpful friendly	train
food toast inconsistent go good mediocre	train
disappoint	train
drink amazing	train
hear thursday friday saturday night crowd loud	train
wait sit	train
waste time money	train
mmmmmmm	train
hwe bop nambeong disappointing	train
place new york hotdog	train
birthday celebration friend take liberty take china grill	train
oyster world try paella	train
nice suprise	train
slow service worth wait	train
think food amazing	train
definitely brasserie feel like splurge meal great restaurant	train
know sound like ad awesome	train
person want stay strike	train
kitchen austrian influence traditional austrian offer delicate unique flavor	train
ithey helped capture moment lifetime	train
good place need nice place mediocre food minute	train
thai beef salad spicy tuna tartare ok good lobster overcook dry flavorless	train
know mexican food type meal need time course	train
definitely second	train
short sweeping spiral staircase allow grand entrance subterranean spot	train
cater business crowd	train
bar upstairs pack good way lot attractive people	train
early night look like traditional restaurant addict basil mussel chocolate dessert forgot	train
restaurant staff charming gracious	train
hour later call food wasn	train
maybe intentional	train
dressy casual great wine list want romantic diner theater unique drink afterwork relax experience plus staff super friendly ask	train
serivce great table rush pay bill	train
great date place	train
place obnoxious arrogant staff	train
good margarita stand	train
restaurant great value know prix fixe menu	train
steam mussel winner plenty bread sop peppery broth	train
oh step outside point wear band ask totally ruin bday	train
diner food bistro price bummer	train
place fun	train
birthday happy wiht choice	train
sure leave room dessert white chocolate bread pudding way	train
pretty ordinary well figure maybe order wrong dish	train
food hit miss	train
good pleasant service slow	train
nice atmosphere space place decidedly mediocre	train
stay home well steak bottle wine cost	train
sam nice people nyc	train
kick relax	train
wine service excellent give prosaic dish ve spend	train
problem pay buck dish order dish decent taste	train
chili cup hand delicious	train
shall return	train
definitely return hip spanish spot	train
not sit minute	train
service professional bear decor georgous favotite restaurant new york	train
ashame	train
especially day incline	train
thing miss limo wait outside	train
start pita special pita fresh consider mean fresh truck distributor	train
think purposely roll huge ridiculously big bite couple bite mess	train
good well time	train
good place meet drink	train
like sunday night someplace quiet	train
party feel like home away home	train
ugh couldn wait leave	train
le souk awesome vibe moment walk	train
figure girlfriend like place hmm	train
ve dine sotto voce year great italian great price	train
love green bean asparagus	train
decor great service food	train
decor food relish leave warm glow warm glow attribute sidecar delicious cocktail outside relish hear able prepare	train
suited romantic date think good fun group friend	train
get chicken lamb pie happy	train
french feeling	train
thank macelleria perfect rehearsal dinner	train
fish fresh	train
ra geous omakase great certainly price tag	train
cuisine lol drink price vodka drink xx equis change	train
kind money go nice steakhouse treat like king queen	train
kitchen steer tight course risk reward score lot obvious success tagliatelle pancetta english pea suckle pig tomato orzo chicken andouille sausage gumbo	train
assortment entree offer roast pork saute orange shrimp fajita	train
run place think favor	train
lb landmark sort jam pack people good pizza	train
think well burger lunch line elementary school	train
special	train
arrive hungry actually starve delicious food bring overwhelming	train
crack lobster scungelli usally eat not day poterhouse rate city	train
yes sure manhattan well place	train
great place local visitor	train
apologized tell	train
dash expectation leave bitter aftertaste	train
great place meet friend	train
undoubtedly well food service price place certainly view	train
sceene nice extraordinary	train
love citysearch find great place	train
place food la cantina freddy wonderful man attractive add	train
different regular dimsum place	train
review citysearch write reviewer brooklynguy idea talk	train
oh water room probably sexiest dining room	train
friend cool work park expect sort normal service	train
ve eat db time pre theatre	train
good dish okay dish good	train
staff friendly chef come ask food	train
steak absolutely order delicious	train
little man number seat terrify	train
didn mind wait hour table	train
return lunch definitely date	train
